match_id,playerId,playerName,date,Rating
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::0f153dc7081442a3bc20cd568ca71e39,W. Timóteo,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::ea993e84d28d42ad8bdef8cff90110c3,J. Gagnon-Laparé,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::d1f55ff48211437dbc695c82aa0f9d15,C. Loughrey,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::9872d0a42804454098f50f548fd3f290,P. Schaale,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::faefaad76b26402c9854af3aab596d16,M. Omar,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::6a7b9320483e458792ebd1f94a00baf0,C. Bent,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c,A. Achinioti-Jönsson,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::7c054612559b45f2a7ef690616b61862,T. Henry,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::4677d430ee38453e9a424d4e8c1cc96b,T. Borges,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::f40858671e354d42ad80fd9d251afb6f,R. Rama,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::31115f5131a74426969fd8573af2d8b9,B. Wright,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::58c03096b6c940afacb752b030a52ad2,M. Owolabi-Belewu,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::3e4a7c1ba82c479793557ba421ea6743,K. Poku,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::907ea07d836b4d78a6fd1c95e7081ee6,D. Zator,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::23c92ceb8bee415a886f16e93c507c65,M. Carducci,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::025b3abb0a9541f29ad82d9cd2eb8335,J. Escalante,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::c314ef65be194ced895c50a72967def8,D. Klomp,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29,A. Musse,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::f52a8b692a56475c9c08c17236a42e86,S. Shome,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::00cb81880a254ba7957fdb6ee6eec8a8,M. Trafford,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::c49f24c9d41145ed9c4bf9758b0ed6f9,J. Mason,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::6b48ced0357d4fd4a50e8ba77b6784d8,T. Warschewski,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-16_Forge_vs_Cavalry,cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,2022-04-16 20:00:00+00:00,1492.93
2022_2022-04-17_Pacific_vs_Valour,cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,2022-04-17 20:00:00+00:00,1507.07
